Timestep,PersonID,X,Y
2170,283,565.5,147.5
2180,283,566.0,145.5
2190,283,567.0,145.0
2200,283,568.5,132.0
2210,283,569.5,127.5
2220,283,570.5,129.5
2230,283,571.0,142.0
2240,283,572.0,146.5
2260,303,575.0,37.0
2260,302,456.0,146.0
2270,302,456.5,147.0
2280,283,573.0,143.0
2320,311,120.5,225.5
2330,311,121.0,225.5
2340,314,573.0,38.0
2340,311,121.0,226.0
2350,314,573.0,37.5
2350,311,121.0,227.0
2360,314,573.5,38.0
2360,311,121.0,227.0
2370,317,585.0,384.5
2370,314,573.5,38.0
2370,311,121.0,227.5
2380,317,583.5,384.5
2380,314,574.0,38.0
2380,311,121.5,227.5
2390,314,573.5,38.0
2390,311,122.0,226.5
2400,314,574.0,38.5
2400,311,122.0,226.5
2410,314,574.5,39.0
2410,311,122.5,226.5
2420,314,574.5,39.0
2420,311,122.0,226.5
2430,314,574.0,39.0
2430,311,122.0,226.5
2440,332,417.0,146.5
2440,314,573.5,39.0
2440,311,122.5,226.5
2450,314,573.5,39.0
2450,311,122.5,226.5
2460,334,190.0,171.0
2460,311,122.5,227.0
2470,335,126.0,359.5
2470,334,190.5,171.5
2470,311,122.5,227.5
2480,338,160.5,247.5
2480,334,191.5,170.5
2480,311,122.0,227.5
2490,338,157.5,249.5
2490,334,192.0,170.5
2490,314,574.0,39.0
2490,311,122.0,227.5
2500,338,155.5,250.0
2500,334,193.5,167.5
2500,314,574.0,39.0
2500,311,122.0,227.0
2510,340,403.0,144.0
2510,338,154.5,250.0
2510,335,126.5,358.0
2510,334,194.5,167.5
2510,314,574.0,38.5
2510,311,121.5,227.5
2520,340,402.0,142.5
2520,338,153.5,250.0
2520,335,125.5,367.5
2520,334,197.0,169.5
2520,314,574.0,38.5
2520,311,121.5,227.5
2530,345,166.5,166.5
2530,338,153.0,250.5
2530,335,125.5,371.0
2530,334,198.5,169.5
2530,314,574.0,38.5
2530,311,121.0,227.5
2540,346,569.5,401.5
2540,345,167.5,166.5
2540,344,217.0,141.0
2540,335,125.5,371.5
2540,334,199.5,170.5
2540,314,574.0,38.5
2540,311,121.0,227.0
2550,346,569.0,403.0
2550,335,125.5,372.5
2550,314,574.0,39.0
2550,311,121.0,228.0
2560,346,567.5,403.5
2560,335,125.0,374.0
2560,314,574.0,39.0
2560,311,121.0,228.0
2570,351,596.5,207.0
2570,348,501.0,37.0
2570,346,568.0,403.5
2570,335,124.5,374.5
2570,314,574.0,38.0
2570,311,121.0,228.0
2580,353,246.0,460.0
2580,352,202.5,466.5
2580,351,596.0,204.5
2580,346,567.5,404.0
2580,314,574.0,38.0
2580,311,121.0,227.5
2590,353,245.5,459.5
2590,352,203.0,466.5
2590,346,567.0,405.0
2590,311,121.0,223.0
2620,314,574.5,38.0
2630,355,315.5,300.0
2630,311,122.0,219.5
2670,366,245.5,459.5
2670,365,204.0,466.5
2670,362,131.0,357.0
2680,366,245.5,459.5
2680,365,203.0,466.5
2680,362,134.0,357.5
2690,370,124.5,229.0
2690,366,245.5,459.5
2690,365,203.0,466.5
2690,362,133.0,358.5
2700,370,125.0,228.0
2700,366,246.0,459.5
2700,365,203.0,466.5
2700,362,133.5,358.5
2710,370,125.5,230.0
2710,366,246.0,459.5
2710,365,202.5,466.5
2710,362,135.0,359.0
2720,376,213.0,166.5
2720,370,126.0,227.5
2720,366,246.0,459.5
2720,365,202.5,466.5
2730,376,214.0,174.5
2730,370,126.0,226.0
2730,366,246.0,459.5
2730,365,202.5,466.0
2740,377,317.5,192.0
2740,366,246.0,459.0
2740,365,203.0,466.0
2750,377,317.5,193.0
2750,366,245.5,459.0
2750,365,203.5,466.0
2760,366,246.0,459.0
2760,365,204.0,466.0
2770,376,212.5,172.5
2770,366,246.0,459.5
2770,365,204.0,466.0
2770,362,132.5,369.0
2780,376,212.0,171.5
2780,366,246.0,459.5
2780,365,204.5,466.0
2780,362,131.5,370.0
2790,376,212.5,172.5
2790,366,247.0,459.0
2790,365,205.0,466.5
2790,362,130.0,371.0
2800,382,581.5,105.5
2800,366,248.0,459.5
2800,365,205.0,467.0
2810,382,581.5,104.5
2810,366,250.0,459.5
2810,365,205.5,467.0
2820,390,575.0,38.0
2820,389,609.0,184.0
2820,382,582.0,103.5
2820,366,252.0,459.5
2820,365,209.0,467.0
2830,389,606.5,184.0
2830,382,582.5,103.5
2830,366,254.0,459.5
2830,365,209.5,466.5
2840,389,606.5,182.0
2840,382,582.0,104.5
2840,366,253.0,459.5
2840,365,208.5,466.5
2850,382,583.0,102.5
2850,366,252.0,459.5
2850,365,209.0,466.5
2860,395,94.0,250.0
2860,382,582.5,102.0
2860,366,249.0,460.0
2860,365,209.0,466.5
2870,382,584.5,102.0
2870,366,248.0,460.0
2870,365,209.5,466.5
2880,382,586.0,100.5
2880,366,247.0,460.0
2880,365,206.5,466.5
2890,366,247.0,460.0
2890,365,205.5,466.5
2900,366,247.0,460.0
2900,365,205.0,466.5
2910,402,356.0,404.0
2910,401,222.0,182.0
2910,366,246.5,459.5
2910,365,204.5,466.0
2920,402,353.0,404.5
2920,401,223.0,183.0
2920,382,587.5,99.5
2920,366,246.5,459.5
2920,365,204.0,466.0
2930,401,223.5,182.5
2930,382,587.5,98.5
2930,366,246.0,459.5
2930,365,203.5,466.0
2940,401,224.0,182.0
2940,382,588.5,97.5
2940,366,246.0,459.0
2940,365,203.0,466.0
2950,382,589.0,97.0
2950,366,245.5,459.5
2950,365,203.5,466.0
2960,415,573.5,38.0
2960,414,306.0,142.0
2960,366,245.5,459.5
2960,365,203.5,466.0
2970,415,573.5,38.5
2970,414,303.5,141.0
2970,366,245.5,459.5
2970,365,203.5,466.0
2980,418,347.5,405.5
2980,415,573.5,38.5
2980,414,301.0,140.5
2980,401,225.5,181.5
2980,366,245.5,459.5
2980,365,203.0,466.0
2990,420,313.5,369.5
2990,418,347.0,405.5
2990,415,573.5,37.5
2990,401,226.0,182.0
2990,382,592.0,93.5
2990,366,245.5,459.5
2990,365,203.0,466.0
3000,419,574.5,166.0
3000,418,349.0,404.5
3000,401,226.5,183.5
3000,382,593.0,93.0
3000,366,245.0,459.5
3000,365,202.5,466.0
3010,418,350.0,404.0
3010,401,226.5,184.0
3010,382,593.0,92.5
3010,366,245.0,459.5
3010,365,202.0,466.0
3020,418,350.5,404.0
3020,401,226.5,184.0
3020,382,593.5,92.0
3020,366,245.0,459.5
3020,365,202.0,465.5
3030,418,350.5,404.0
3030,401,226.5,184.0
3030,382,594.0,91.5
3030,366,244.5,459.5
3030,365,202.0,465.5
3040,419,571.0,151.5
3040,401,227.5,183.5
3040,382,594.0,91.0
3040,366,244.5,459.5
3040,365,202.0,465.5
3050,401,228.5,183.5
3050,382,594.0,90.5
3050,366,244.0,459.5
3050,365,202.0,465.5
3060,401,229.0,183.0
3060,382,594.0,90.0
3060,366,244.0,459.5
3060,365,202.5,465.0
3070,401,230.0,183.0
3070,382,594.5,88.5
3070,366,244.0,459.5
3070,365,202.5,465.0
3080,428,574.0,37.5
3080,401,231.0,183.0
3080,382,595.0,88.0
3080,366,244.0,459.5
3080,365,202.5,465.0
3090,432,446.0,166.0
3090,428,574.0,37.5
3090,401,232.0,184.0
3090,382,597.0,87.5
3090,366,243.0,459.5
3090,365,202.5,465.0
3100,428,573.5,38.0
3100,401,232.5,183.5
3100,382,599.0,87.0
3100,366,243.0,459.5
3110,401,233.0,183.5
3110,382,600.0,87.0
3110,366,243.5,459.5
3120,401,234.0,184.0
3120,382,602.0,87.5
3120,366,244.5,459.5
3130,432,451.5,164.5
3130,401,234.5,184.0
3130,382,605.0,87.5
3130,366,245.0,459.5
3140,432,452.5,164.5
3140,428,573.5,37.5
3140,401,235.5,184.0
3140,382,607.0,87.5
3140,366,245.0,459.5
3150,401,235.5,183.5
3150,382,608.5,87.0
3150,366,245.5,459.5
3160,401,237.0,184.0
3160,382,608.5,86.0
3160,366,246.5,459.5
3170,441,273.0,294.0
3170,440,202.0,465.0
3170,401,238.5,183.5
3170,382,610.0,86.0
3170,366,246.5,459.5
3180,440,203.0,465.0
3180,401,239.0,183.0
3180,382,610.5,86.0
3180,366,246.5,459.5
3190,440,203.0,465.0
3190,401,239.5,182.5
3190,366,247.0,459.5
3200,440,202.5,465.0
3200,401,237.0,181.0
3200,366,247.0,459.5
3210,444,254.5,138.5
3210,443,189.0,178.5
3210,440,203.0,464.5
3210,401,238.0,182.0
3210,366,246.0,459.5
3220,444,253.5,139.0
3220,443,189.0,180.5
3220,440,203.0,464.5
3230,443,189.5,182.0
3230,440,202.5,465.0
3240,443,190.0,181.0
3240,440,203.0,464.5
3250,443,190.0,181.5
3260,443,190.5,182.0
3270,456,166.0,221.5
3270,455,128.0,361.5
3270,454,239.0,183.0
3270,443,190.5,182.5
3280,456,167.5,221.5
3280,455,128.5,361.5
3280,454,238.5,182.5
3280,453,577.0,35.5
3290,457,461.0,164.0
3290,456,170.0,221.5
3290,455,128.5,371.0
3290,454,239.0,182.0
3290,453,577.5,36.0
3300,458,262.0,460.5
3300,457,462.5,165.0
3300,456,171.5,221.0
3300,454,239.5,183.0
3300,453,577.0,36.0
3310,458,261.5,461.0
3310,456,172.5,221.5
3310,454,240.5,181.5
3310,453,577.0,36.0
3320,462,204.5,465.0
3320,458,261.0,460.5
3320,456,173.0,221.0
3320,454,240.5,180.5
3320,453,575.5,36.0
3330,463,612.0,81.0
3330,458,261.5,461.0
3330,456,173.5,221.0
3330,454,241.0,180.0
3330,453,575.0,36.5
3340,458,261.0,461.0
3340,456,174.0,221.0
3340,454,241.0,178.5
3340,453,575.0,36.5
3350,456,174.5,221.0
3350,454,240.0,177.5
3350,453,575.0,36.5
3360,456,175.5,221.5
3360,454,240.0,179.0
3360,453,576.0,36.5
3370,456,176.5,222.0
3370,454,240.5,181.0
3370,453,575.5,37.0
3380,456,176.5,221.0
3380,454,240.5,181.5
3380,453,575.5,36.5
3390,470,203.5,465.5
3390,456,176.0,218.0
3390,454,241.5,182.5
3390,453,575.5,37.0
3400,470,203.5,465.5
3400,456,177.0,218.0
3400,454,241.5,182.5
3400,453,575.0,37.0
3410,470,203.5,465.5
3410,456,177.0,218.5
3410,453,575.0,37.5
3420,470,203.5,465.5
3420,453,575.5,37.5
3430,453,575.5,37.0
3440,476,615.0,70.5
3440,454,242.0,178.0
3440,453,576.0,37.0
3450,476,616.0,70.5
3450,454,242.0,178.0
3450,453,576.5,37.0
3460,478,358.0,302.5
3460,454,242.0,177.5
3460,453,577.0,36.5
3470,478,354.0,303.0
3470,454,242.5,177.5
3470,453,577.5,36.5
3480,481,205.5,122.0
3480,478,347.5,301.5
3480,454,242.5,177.5
3480,453,577.5,37.5
3490,481,205.0,121.0
3490,454,242.5,177.0
3490,453,577.5,38.0
3500,481,204.0,121.5
3500,454,243.0,177.0
3500,453,577.5,37.5
3510,480,542.5,67.5
3510,454,243.5,177.0
3510,453,579.0,37.5
3520,480,543.0,67.5
3520,454,244.5,177.5
3520,453,579.0,37.0
3530,486,199.0,213.5
3530,454,245.5,176.0
3530,453,579.5,36.5
3540,488,471.5,175.0
3540,486,194.5,214.5
3540,454,246.0,177.0
3540,453,579.0,36.5
3550,488,469.5,175.5
3550,486,194.5,213.5
3550,454,246.5,177.0
3550,453,579.0,36.5
3560,488,468.5,175.0
3560,486,192.0,211.5
3560,454,246.0,177.0
3560,453,579.0,36.5
3570,488,468.5,174.5
3570,486,191.5,211.5
3570,454,248.0,177.5
3570,453,579.5,36.5
3580,486,191.0,213.0
3580,454,249.5,177.0
3580,453,579.5,36.5
3590,486,192.0,213.0
3590,454,249.5,176.0
3590,453,579.5,36.5
3600,486,193.5,204.5
3600,454,250.0,175.5
3600,453,578.5,37.0
3610,486,194.5,208.0
3610,454,250.0,176.0
3610,453,578.5,37.0
3620,492,249.5,266.5
3620,486,196.5,208.5
3620,454,250.5,175.0
3620,453,578.0,36.0
3630,499,76.5,218.0
3630,498,128.5,374.0
3630,497,150.5,49.5
3630,494,192.5,110.0
3630,493,363.5,363.5
3630,492,248.0,267.5
3630,486,196.0,209.0
3630,454,251.5,175.0
3630,453,578.0,36.0
3640,499,75.5,218.0
3640,498,128.5,372.5
3640,494,192.5,109.5
3640,493,363.5,364.5
3640,492,248.0,264.0
3640,486,196.5,209.0
3640,454,252.5,174.5
3640,453,578.0,35.5
3650,504,437.0,381.5
3650,499,75.0,217.5
3650,498,128.0,374.0
3650,495,521.0,316.0
3650,494,193.0,109.0
3650,493,363.5,364.5
3650,492,246.0,263.5
3650,490,496.0,55.0
3650,486,197.5,209.0
3650,454,253.0,174.0
3650,453,578.0,35.5
3660,504,438.0,384.0
3660,499,74.0,219.0
3660,498,129.0,374.0
3660,495,521.0,316.0
3660,494,194.0,106.5
3660,493,363.5,365.0
3660,490,494.5,59.5
3660,486,198.0,209.0
3660,454,253.5,174.0
3660,453,578.0,36.0
3670,507,542.5,60.5
3670,499,73.5,218.5
3670,498,128.5,374.5
3670,495,521.0,316.5
3670,494,193.0,105.5
3670,493,363.5,365.5
3670,490,493.5,57.0
3670,486,201.0,210.0
3670,454,254.0,172.0
3670,453,578.0,36.0
3680,509,402.0,451.0
3680,507,543.0,61.5
3680,498,128.5,373.5
3680,495,521.5,316.5
3680,494,194.0,103.0
3680,493,363.5,365.5
3680,486,201.0,208.5
3680,454,254.5,171.5
3680,453,578.0,36.0
3690,509,402.5,451.5
3690,507,543.0,60.0
3690,498,128.5,373.5
3690,495,521.0,316.5
3690,494,193.5,101.0
3690,493,363.0,366.0
3690,492,241.0,244.5
3690,486,207.0,206.0
3690,454,255.5,172.0
3690,453,577.5,36.0
3700,507,543.0,60.0
3700,494,194.0,99.0
3700,493,362.5,366.0
3700,486,202.5,206.0
3700,454,255.5,172.0
3700,453,577.5,35.5
3710,507,542.5,59.5
3710,494,195.5,96.5
3710,486,201.0,206.5
3710,454,256.0,172.0
3710,453,578.0,34.5
3720,507,542.0,58.0
3720,494,193.0,96.0
3720,486,199.5,204.5
3720,454,255.5,172.5
3720,453,578.5,35.5
3730,507,542.5,57.5
3730,494,192.0,96.0
3730,486,199.0,204.5
3730,454,253.0,173.0
3730,453,579.0,35.0
3740,513,545.0,252.5
3740,507,542.5,57.0
3740,494,191.0,94.5
3740,486,199.0,204.0
3740,454,254.5,172.5
3740,453,579.0,35.5
3750,523,521.5,251.5
3750,521,548.0,318.0
3750,520,517.0,316.5
3750,513,544.5,252.0
3750,507,542.0,57.0
3750,494,190.5,93.5
3750,486,199.0,204.5
3750,454,254.0,172.0
3750,453,579.0,35.0
3760,523,521.5,251.5
3760,521,547.5,317.5
3760,520,517.0,316.5
3760,513,544.5,252.0
3760,507,542.5,57.5
3760,494,190.5,93.0
3760,486,198.5,204.5
3760,454,254.0,170.0
3760,453,579.0,35.0
3770,523,521.5,251.5
3770,521,548.0,317.5
3770,520,517.0,316.5
3770,513,544.5,252.0
3770,507,543.5,56.5
3770,494,189.5,93.0
3770,486,198.5,204.5
3770,454,254.5,169.0
3770,453,579.0,35.0
3780,527,233.0,279.5
3780,523,521.5,253.0
3780,521,548.0,317.5
3780,520,516.5,316.0
3780,513,544.5,252.5
3780,507,543.5,55.5
3780,494,190.0,92.5
3780,486,199.0,205.0
3780,454,259.5,166.0
3780,453,579.0,35.5
3790,523,522.0,254.5
3790,521,548.0,317.5
3790,520,516.5,316.0
3790,513,544.5,252.5
3790,507,543.5,54.5
3790,494,190.0,92.5
3790,486,199.0,205.5
3790,454,262.5,164.5
3790,453,578.5,35.5
3800,529,161.0,75.5
3800,523,521.5,252.0
3800,521,548.0,317.0
3800,520,516.5,316.0
3800,513,544.5,252.5
3800,494,190.0,90.5
3800,486,199.0,206.0
3800,454,265.5,164.0
3800,453,578.5,35.5
3810,523,522.0,254.5
3810,521,548.0,316.0
3810,520,516.5,316.0
3810,513,544.5,252.5
3810,494,189.0,87.5
3810,486,200.0,206.5
3810,454,266.5,163.0
3810,453,578.5,36.0
3820,523,522.5,256.5
3820,521,547.5,316.5
3820,520,517.0,316.5
3820,513,544.5,252.5
3820,494,189.5,89.0
3820,486,200.5,207.0
3820,454,267.0,162.5
3820,453,578.5,35.0
3830,523,521.5,256.5
3830,520,516.5,316.5
3830,513,544.5,253.0
3830,486,200.5,207.5
3830,454,268.5,161.0
3830,453,579.0,34.5
3840,523,522.0,254.5
3840,520,516.0,317.0
3840,513,544.5,252.5
3840,486,199.5,207.0
3840,454,269.0,163.5
3840,453,579.5,36.0
3850,523,521.5,254.0
3850,520,515.5,317.0
3850,513,544.5,252.5
3850,486,199.5,207.0
3850,454,270.5,165.0
3850,453,580.5,36.0
3860,535,125.0,365.5
3860,520,515.5,315.5
3860,513,544.5,253.5
3860,486,199.5,207.0
3860,454,271.0,165.5
3860,453,579.5,35.5
3870,520,515.5,316.0
3870,486,200.0,206.5
3870,454,273.0,166.0
3870,453,580.0,36.0
3880,520,515.0,316.0
3880,454,273.0,166.5
3880,453,580.0,37.0
3890,520,515.5,316.5
3890,454,273.5,167.5
3890,453,579.0,37.0
3900,520,515.5,316.0
3900,453,579.5,37.0
3910,536,186.0,79.5
3910,520,514.5,316.0
3910,453,578.5,37.5
3920,536,185.5,79.0
3920,520,515.0,316.0
3920,453,578.5,37.5
3930,536,185.0,79.5
3930,520,515.5,316.0
3930,453,578.5,38.0
3940,541,204.5,464.5
3940,536,184.5,79.0
3940,520,515.5,316.0
3940,453,578.5,38.5
3950,545,247.0,460.0
3950,541,204.0,464.5
3950,536,184.0,77.5
3950,520,515.5,316.0
3960,541,204.5,464.5
3960,536,182.5,78.0
3960,520,515.5,316.0
3970,548,202.0,205.5
3970,541,205.0,464.5
3970,536,180.0,81.0
3970,520,515.5,315.5
3980,548,201.5,205.5
3980,541,205.0,464.0
3980,536,181.0,83.0
3980,520,515.0,315.5
3990,548,201.5,207.0
3990,541,205.5,464.0
3990,536,178.5,84.0
3990,520,515.0,316.0
4000,554,294.5,161.0
4000,548,201.5,209.5
4000,541,205.5,464.5
4000,536,177.5,86.0
4000,520,515.0,316.0
4010,556,607.5,315.5
4010,554,297.0,162.5
4010,548,202.5,209.0
4010,541,205.5,464.5
4010,536,176.0,88.5
4010,520,515.0,316.0
4020,554,298.5,163.5
4020,548,203.0,209.5
4020,536,175.5,89.0
4020,520,515.0,316.0
4030,554,300.5,164.0
4030,548,203.0,209.5
4030,520,514.5,316.0
4040,554,302.0,164.0
4040,548,203.0,210.0
4040,520,514.5,316.0
4050,554,302.5,163.5
4050,548,203.5,209.5
4050,520,514.5,316.0
4060,560,130.0,363.0
4060,548,203.5,209.5
4070,563,172.0,68.0
4070,560,129.5,361.5
4070,548,204.0,208.5
4080,560,128.5,358.0
4080,548,202.5,210.5
4090,560,128.0,357.0
4090,548,202.0,211.5
4100,573,248.0,460.0
4100,572,205.0,465.5
4100,560,127.5,356.5
4100,548,201.5,211.5
4110,575,216.5,185.5
4110,573,248.5,460.0
4110,572,204.5,465.5
4110,560,128.0,357.0
4110,548,201.5,211.5
4120,575,217.0,187.0
4120,573,248.5,460.5
4120,572,204.5,465.5
4120,560,128.0,356.0
4120,548,201.5,212.0
4130,578,30.0,229.5
4130,575,217.5,188.5
4130,573,249.0,461.0
4130,572,204.5,465.5
4130,560,128.5,356.5
4130,548,201.5,211.0
4140,578,26.5,228.5
4140,572,204.0,466.0
4140,560,128.5,356.5
4140,548,201.5,211.0
4150,578,25.0,228.0
4150,572,204.0,466.0
4150,560,128.5,357.0
4150,548,201.5,210.5
4160,572,204.0,466.0
4160,560,127.5,356.5
4160,548,201.5,210.5
4170,583,39.5,230.0
4170,575,219.5,186.0
4170,572,204.0,465.5
4170,548,202.5,210.0
4180,583,37.5,230.0
4180,575,220.5,187.0
4180,572,204.0,465.5
4180,548,203.0,210.0
4190,583,35.5,229.5
4190,575,221.0,186.0
4190,572,204.0,465.5
4190,548,202.0,211.0
4200,583,33.0,230.0
4200,575,222.0,187.5
4200,560,128.5,361.0
4200,548,201.5,211.5
4210,583,32.5,230.5
4210,575,223.0,187.5
4210,560,128.5,361.0
4210,548,201.5,211.0
4220,583,32.0,230.0
4220,575,223.0,187.0
4220,560,128.5,361.5
4220,548,201.5,211.0
4230,593,314.0,365.5
4230,592,345.0,161.0
4230,589,199.5,128.5
4230,583,30.5,230.0
4230,575,224.0,188.0
4230,560,128.5,361.0
4230,548,201.5,211.5
4240,593,314.0,365.0
4240,592,346.0,162.5
4240,589,200.5,130.5
4240,583,29.5,229.5
4240,575,224.5,188.5
4240,560,128.5,361.5
4240,548,201.5,211.5
4250,593,314.0,365.5
4250,592,348.0,163.0
4250,589,202.5,131.0
4250,583,29.0,229.0
4250,575,225.5,188.0
4250,572,204.0,465.5
4250,560,128.0,361.5
4250,548,201.5,212.5
4260,596,362.5,362.5
4260,593,314.0,364.5
4260,592,350.5,162.5
4260,575,226.0,186.5
4260,572,204.5,465.5
4260,560,128.5,362.0
4260,548,202.0,212.5
4270,598,258.5,460.0
4270,596,362.0,362.5
4270,593,314.5,364.5
4270,592,354.0,162.5
4270,575,226.5,186.0
4270,560,128.5,362.5
4270,548,202.0,213.0
4280,598,254.5,460.0
4280,596,362.0,362.5
4280,593,314.0,364.5
4280,592,357.0,164.0
4280,575,227.0,185.5
4280,560,128.5,362.0
4280,548,202.0,212.0
4290,598,254.0,460.0
4290,596,362.0,362.0
4290,592,358.0,165.5
4290,575,228.0,190.0
4290,560,128.5,362.5
4290,548,202.0,211.0
4300,598,259.5,460.0
4300,596,362.5,362.0
4300,592,360.5,168.0
4300,575,229.0,192.5
4300,572,204.0,466.5
4300,560,138.0,370.5
4300,548,202.0,210.0
4310,598,253.5,459.5
4310,596,362.5,362.5
4310,575,229.5,194.0
4310,572,204.0,466.5
4310,560,134.0,366.5
4310,548,201.0,210.0
4320,560,130.5,363.5
4320,548,201.0,209.5
4330,603,178.5,230.0
4330,560,129.0,361.0
4330,548,201.5,210.5
4340,603,180.5,230.0
4340,548,201.5,211.5
4350,548,201.5,211.5
4360,548,201.0,211.5
4370,560,128.5,360.5
4370,548,201.0,210.5
4380,560,130.5,360.5
4380,548,201.5,210.5
4390,560,130.0,361.5
4390,548,201.5,211.0
4400,560,129.5,362.0
4400,548,201.5,210.0
4410,548,201.0,211.0
4420,548,201.5,211.5
4430,613,123.5,27.5
4430,610,391.0,174.0
4430,548,201.0,212.5
4440,616,174.0,285.0
4440,613,120.0,27.0
4440,612,231.5,190.0
4440,610,393.5,173.5
4440,548,200.5,215.5
4450,619,220.0,125.5
4450,616,172.5,285.5
4450,613,118.5,27.5
4450,612,230.5,189.0
4450,610,395.5,175.5
4450,548,199.5,214.5
4460,619,220.0,127.0
4460,616,171.0,286.0
4460,613,117.5,27.5
4460,612,229.5,189.5
4460,610,396.5,175.5
4460,548,200.0,210.5
4470,620,243.5,146.0
4470,619,219.5,128.5
4470,616,169.5,286.0
4470,613,117.5,27.0
4470,612,228.0,189.0
4470,610,398.5,173.5
4470,548,200.0,211.5
4480,625,610.0,467.5
4480,624,118.0,294.5
4480,623,600.0,373.5
4480,620,242.0,148.0
4480,619,218.0,128.0
4480,613,117.0,26.5
4480,612,226.0,188.5
4480,610,400.5,172.0
4480,548,200.5,213.5
4490,625,609.5,467.5
4490,624,115.5,296.5
4490,620,243.0,147.0
4490,619,217.0,128.5
4490,613,115.5,26.0
4490,612,225.0,188.5
4490,610,402.0,170.0
4490,548,201.0,212.0
4500,619,216.0,128.5
4500,612,224.0,188.5
4500,610,403.5,171.5
4500,548,202.0,216.0
4510,619,214.5,129.0
4510,612,224.0,188.0
4510,548,203.0,217.5
4520,628,260.0,452.5
4520,619,213.0,129.0
4520,612,223.5,187.5
4520,548,202.0,214.5
4530,628,260.0,451.5
4530,625,610.0,467.5
4530,624,115.5,291.5
4530,620,252.5,149.0
4530,619,212.5,128.0
4530,612,223.5,188.5
4530,548,200.5,211.0
4540,628,260.0,451.5
4540,619,211.5,126.5
4540,612,222.5,189.5
4540,548,200.0,208.5
4550,619,210.5,127.5
4550,548,198.5,207.5
4560,548,199.0,208.0
4570,548,199.0,208.0
4580,612,220.0,196.5
4580,548,198.5,208.5
4590,636,155.0,277.5
4590,619,205.0,133.5
4590,548,199.0,208.5
4600,638,128.5,363.0
4600,636,153.5,276.0
4600,619,204.0,134.5
4600,548,199.5,209.0
4610,639,102.0,16.5
4610,638,129.0,362.0
4610,636,152.0,275.5
4610,634,361.5,358.0
4610,548,199.5,209.0
4620,638,129.0,361.0
4620,636,152.0,281.0
4620,634,361.5,358.0
4620,548,199.5,209.0
4630,638,129.0,360.5
4630,636,151.0,282.0
4630,634,361.5,358.0
4630,548,199.5,209.0
4640,642,280.5,159.0
4640,638,129.5,360.5
4640,636,150.5,281.5
4640,548,199.0,208.5
4650,642,282.0,162.0
4650,638,130.0,362.0
4650,636,149.0,279.5
4650,612,218.0,196.0
4650,548,199.0,208.5
4660,642,284.5,162.5
4660,638,129.5,362.5
4660,636,147.0,278.0
4660,612,218.0,194.5
4660,548,199.0,209.5
4670,645,195.5,140.0
4670,642,286.5,163.5
4670,638,130.0,362.5
4670,612,218.0,194.5
4670,548,199.0,209.5
4680,645,192.5,139.5
4680,642,288.5,165.0
4680,638,129.5,362.5
4680,612,217.5,183.5
4680,548,199.0,209.5
4690,645,190.5,138.0
4690,642,290.5,166.0
4690,638,129.0,362.0
4690,612,216.5,180.0
4690,548,199.0,209.5
4700,645,189.5,137.0
4700,642,291.5,166.0
4700,638,129.0,362.5
4700,636,147.0,283.5
4700,612,217.5,193.0
4700,548,199.0,209.5
4710,652,517.0,316.5
4710,650,360.0,358.5
4710,649,102.0,292.5
4710,645,189.0,137.0
4710,642,295.5,167.5
4710,638,129.0,362.5
4710,636,148.0,284.0
4710,612,218.0,197.0
4710,548,199.0,210.0
4720,655,451.5,186.5
4720,652,516.5,316.5
4720,650,359.0,358.0
4720,649,101.5,294.0
4720,645,188.0,137.0
4720,642,296.5,168.5
4720,638,129.0,363.0
4720,636,147.5,284.0
4720,612,218.0,198.5
4720,548,199.0,210.0
4730,655,454.5,187.0
4730,652,516.5,317.0
4730,645,187.0,138.5
4730,642,298.0,169.0
4730,638,128.5,363.0
4730,612,217.5,198.5
4730,548,199.0,210.0
4740,655,454.5,186.5
4740,652,516.5,318.0
4740,645,185.5,139.5
4740,642,299.0,170.0
4740,638,128.5,363.0
4740,612,217.0,199.5
4740,548,198.5,210.0
4750,655,455.5,186.5
4750,645,184.5,139.5
4750,642,301.5,171.0
4750,638,129.5,364.0
4750,612,217.0,199.5
4750,548,198.5,210.0
4760,655,458.5,187.0
4760,650,358.0,357.0
4760,645,182.0,142.5
4760,642,303.0,171.5
4760,638,129.0,365.0
4760,612,217.0,200.5
4760,548,198.5,210.0
4770,655,459.0,187.5
4770,650,357.0,359.0
4770,645,180.5,144.5
4770,642,305.0,172.5
4770,612,216.5,200.5
4770,548,198.5,211.0
4780,661,265.5,240.5
4780,655,461.0,187.5
4780,650,356.5,359.0
4780,645,179.0,146.5
4780,642,307.0,174.0
4780,612,217.5,200.0
4780,548,198.5,211.0
4790,662,540.0,386.5
4790,661,274.5,239.5
4790,655,461.5,187.0
4790,650,357.0,358.0
4790,645,177.5,148.0
4790,642,308.5,174.5
4790,612,218.0,200.5
4790,548,199.5,210.5
4800,663,610.0,467.5
4800,661,272.0,234.0
4800,655,463.5,186.0
4800,650,358.5,356.5
4800,645,175.5,148.0
4800,642,311.0,176.0
4800,612,218.0,199.5
4800,548,199.5,210.0
4810,668,88.0,290.0
4810,663,610.0,467.5
4810,661,278.5,233.5
4810,655,464.5,186.5
4810,650,359.5,356.5
4810,645,173.5,148.0
4810,642,313.0,177.5
4810,612,218.0,200.0
4810,548,199.5,210.0
4820,668,86.5,289.5
4820,667,515.5,315.5
